,Real data,Predicted
1376956800000000000,1.3415900468826294,
1377043200000000000,1.335360050201416,
1377129600000000000,1.335479974746704,
1377216000000000000,1.3379900455474854,
1377475200000000000,1.3367199897766113,
1377561600000000000,1.3390699625015259,
1377648000000000000,1.3337299823760986,
1377734400000000000,1.3240200281143188,
1377820800000000000,1.322059988975525,
1378080000000000000,1.31905996799469,
1378166400000000000,1.3168699741363525,
1378252800000000000,1.3205699920654297,
1378339200000000000,1.3118200302124023,
1378425600000000000,1.3177200555801392,
1378684800000000000,1.325369954109192,
1378771200000000000,1.3266600370407104,
1378857600000000000,1.3309600353240967,
1378944000000000000,1.3297699689865112,
1379030400000000000,1.329450011253357,
1379289600000000000,1.3332600593566895,
1379376000000000000,1.3357399702072144,
1379462400000000000,1.3519699573516846,
1379548800000000000,1.3527400493621826,
1379635200000000000,1.352329969406128,
1379894400000000000,1.3491400480270386,
1379980800000000000,1.3471599817276,
1380067200000000000,1.3524199724197388,
1380153600000000000,1.3486599922180176,
1380240000000000000,1.3520499467849731,
1380499200000000000,1.3524199724197388,
1380585600000000000,1.35247004032135,
1380672000000000000,1.357740044593811,
1380758400000000000,1.361649990081787,
1380844800000000000,1.3555699586868286,
1381104000000000000,1.357890009880066,
1381190400000000000,1.3572499752044678,
1381276800000000000,1.352239966392517,
1381363200000000000,1.3518199920654297,
1381449600000000000,1.3540500402450562,
1381708800000000000,1.355970025062561,
1381795200000000000,1.352239966392517,
1381881600000000000,1.3532600402832031,
1381968000000000000,1.3673399686813354,
1382054400000000000,1.3685100078582764,
1382313600000000000,1.367900013923645,
1382400000000000000,1.3779000043869019,
1382486400000000000,1.3773800134658813,
1382572800000000000,1.3799599409103394,
1382659200000000000,1.3801499605178833,
1382918400000000000,1.378440022468567,
1383004800000000000,1.3744900226593018,
1383091200000000000,1.3735599517822266,
1383177600000000000,1.3586900234222412,
1383264000000000000,1.3486100435256958,
1383523200000000000,1.351289987564087,
1383609600000000000,1.3473000526428223,
1383696000000000000,1.3511300086975098,
1383782400000000000,1.3417400121688843,
1383868800000000000,1.336650013923645,
1384128000000000000,1.3404300212860107,
1384214400000000000,1.3433599472045898,
1384300800000000000,1.3485699892044067,
1384387200000000000,1.3457399606704712,
1384473600000000000,1.349429965019226,
1384732800000000000,1.3503600358963013,
1384819200000000000,1.3536299467086792,
1384905600000000000,1.34375,
1384992000000000000,1.34798002243042,
1385078400000000000,1.3555999994277954,
1385337600000000000,1.3515100479125977,
1385424000000000000,1.3570200204849243,
1385510400000000000,1.3577699661254883,
1385596800000000000,1.3603099584579468,
1385683200000000000,1.3588900566101074,
1385942400000000000,1.354009985923767,
1386028800000000000,1.3587900400161743,
1386115200000000000,1.3591300249099731,
1386201600000000000,1.3665499687194824,
1386288000000000000,1.3703800439834595,
1386547200000000000,1.3737200498580933,
1386633600000000000,1.3759599924087524,
1386720000000000000,1.3784600496292114,
1386806400000000000,1.375190019607544,
1386892800000000000,1.3740400075912476,
1387152000000000000,1.3758900165557861,
1387238400000000000,1.37663996219635,
1387324800000000000,1.368299961090088,
1387411200000000000,1.3659700155258179,
1387497600000000000,1.3670599460601807,
1387756800000000000,1.3694100379943848,
1387843200000000000,1.3672599792480469,
1388016000000000000,1.3689600229263306,
1388102400000000000,1.3746600151062012,
1388361600000000000,1.3801499605178833,
1388448000000000000,1.3775999546051025,
1388620800000000000,1.3670599460601807,
1388707200000000000,1.3586900234222412,
1388966400000000000,1.3626500368118286,
1389052800000000000,1.36135995388031,
1389139200000000000,1.3574700355529785,
1389225600000000000,1.3606599569320679,
1389312000000000000,1.3668099641799927,
1389571200000000000,1.3668999671936035,
1389657600000000000,1.3677300214767456,
1389744000000000000,1.3603500127792358,
1389830400000000000,1.3618199825286865,
1389916800000000000,1.3539400100708008,
1390176000000000000,1.3550200462341309,
1390262400000000000,1.3559399843215942,
1390348800000000000,1.3545900583267212,
1390435200000000000,1.3694599866867065,
1390521600000000000,1.3675600290298462,
1390780800000000000,1.3671799898147583,
1390867200000000000,1.3669300079345703,
1390953600000000000,1.366170048713684,
1391040000000000000,1.3552900552749634,
1391126400000000000,1.348520040512085,
1391385600000000000,1.352370023727417,
1391472000000000000,1.3516499996185303,
1391558400000000000,1.3531999588012695,
1391644800000000000,1.3588500022888184,
1391731200000000000,1.3633999824523926,
1391990400000000000,1.3643900156021118,
1392076800000000000,1.363669991493225,
1392163200000000000,1.3591699600219727,
1392249600000000000,1.3678699731826782,
1392336000000000000,1.3690999746322632,
1392595200000000000,1.3705400228500366,
1392681600000000000,1.375730037689209,
1392768000000000000,1.3731199502944946,
1392854400000000000,1.3717000484466553,
1392940800000000000,1.373669981956482,
1393200000000000000,1.373329997062683,
1393286400000000000,1.3743400573730469,
1393372800000000000,1.3684799671173096,
1393459200000000000,1.3708399534225464,
1393545600000000000,1.3800499439239502,
1393804800000000000,1.373329997062683,
1393891200000000000,1.3741199970245361,
1393977600000000000,1.3731800317764282,
1394064000000000000,1.3859000205993652,
1394150400000000000,1.387410044670105,
1394409600000000000,1.3876800537109375,
1394496000000000000,1.3857200145721436,
1394582400000000000,1.3900799751281738,
1394668800000000000,1.3871099948883057,
1394755200000000000,1.391219973564148,
1395014400000000000,1.391950011253357,
1395100800000000000,1.3932199478149414,
1395187200000000000,1.3815100193023682,
1395273600000000000,1.3778200149536133,
1395360000000000000,1.3791899681091309,
1395619200000000000,1.383679986000061,
1395705600000000000,1.3824199438095093,
1395792000000000000,1.3783299922943115,
1395878400000000000,1.3739800453186035,
1395964800000000000,1.374959945678711,
1396224000000000000,1.3767499923706055,
1396310400000000000,1.379140019416809,
1396396800000000000,1.3765599727630615,
1396483200000000000,1.371809959411621,
1396569600000000000,1.3701900243759155,
1396828800000000000,1.3739900588989258,
1396915200000000000,1.3795499801635742,
1397001600000000000,1.3853600025177002,
1397088000000000000,1.3884199857711792,
1397174400000000000,1.3882800340652466,
1397433600000000000,1.3818800449371338,
1397520000000000000,1.3813199996948242,
1397606400000000000,1.3813899755477905,
1397692800000000000,1.3811700344085693,
1397779200000000000,1.3806699514389038,
1398038400000000000,1.379140019416809,
1398124800000000000,1.380329966545105,
1398211200000000000,1.3815399408340454,
1398297600000000000,1.3829699754714966,
1398384000000000000,1.3832099437713623,
1398643200000000000,1.3849799633026123,
1398729600000000000,1.3810299634933472,
1398816000000000000,1.3865200281143188,
1398902400000000000,1.3867599964141846,
1398988800000000000,1.3868000507354736,
1399248000000000000,1.3873499631881714,
1399334400000000000,1.3925700187683105,
1399420800000000000,1.3908699750900269,
1399507200000000000,1.3838000297546387,
1399593600000000000,1.3756500482559204,
1399852800000000000,1.375599980354309,
1399939200000000000,1.370169997215271,
1400025600000000000,1.3713099956512451,
1400112000000000000,1.3708200454711914,
1400198400000000000,1.369230031967163,
1400457600000000000,1.3707300424575806,
1400544000000000000,1.3699699640274048,
1400630400000000000,1.3685200214385986,
1400716800000000000,1.3654299974441528,
1400803200000000000,1.3628900051116943,
1401062400000000000,1.3644399642944336,
1401148800000000000,1.3632700443267822,
1401235200000000000,1.358929991722107,
1401321600000000000,1.3600000143051147,
1401408000000000000,1.3632700443267822,
1401667200000000000,1.3595199584960938,
1401753600000000000,1.362589955329895,
1401840000000000000,1.3597400188446045,
1401926400000000000,1.3658900260925293,
1402012800000000000,1.3641599416732788,
1402272000000000000,1.3591899871826172,
1402358400000000000,1.3546099662780762,
1402444800000000000,1.352970004081726,
1402531200000000000,1.355080008506775,
1402617600000000000,1.3537800312042236,
1402876800000000000,1.357159972190857,
1402963200000000000,1.3545299768447876,
1403049600000000000,1.3593699932098389,
1403136000000000000,1.3605600595474243,
1403222400000000000,1.3598099946975708,
1403481600000000000,1.3602299690246582,
1403568000000000000,1.3604300022125244,
1403654400000000000,1.3627699613571167,
1403740800000000000,1.3609700202941895,
1403827200000000000,1.3647799491882324,
1404086400000000000,1.3690600395202637,
1404172800000000000,1.3677500486373901,
1404259200000000000,1.3657499551773071,
1404345600000000000,1.3608299493789673,
1404432000000000000,1.359279990196228,
1404691200000000000,1.3603099584579468,
1404777600000000000,1.361009955406189,
1404864000000000000,1.3640199899673462,
1404950400000000000,1.3606899976730347,
1405036800000000000,1.3605799674987793,
1405296000000000000,1.3617299795150757,
1405382400000000000,1.3566299676895142,
1405468800000000000,1.352329969406128,
1405555200000000000,1.3524600267410278,
1405641600000000000,1.3523000478744507,
1405900800000000000,1.3522100448608398,
1405987200000000000,1.3464100360870361,
1406073600000000000,1.3461999893188477,
1406160000000000000,1.3461999893188477,
1406246400000000000,1.3428399562835693,
1406505600000000000,1.343790054321289,
1406592000000000000,1.3407200574874878,
1406678400000000000,1.3395400047302246,
1406764800000000000,1.338860034942627,
1406851200000000000,1.3426300287246704,
1407110400000000000,1.342039942741394,
1407196800000000000,1.3374500274658203,
1407283200000000000,1.3380800485610962,
1407369600000000000,1.3361799716949463,
1407456000000000000,1.3408299684524536,
1407715200000000000,1.3383400440216064,
1407801600000000000,1.3367600440979004,
1407888000000000000,1.3362900018692017,
1407974400000000000,1.3363499641418457,
1408060800000000000,1.3399200439453125,
1408320000000000000,1.3361799716949463,
1408406400000000000,1.331820011138916,
1408492800000000000,1.3257800340652466,
1408579200000000000,1.3279500007629395,
1408665600000000000,1.3241000175476074,
1408924800000000000,1.3190799951553345,
1409011200000000000,1.3165899515151978,
1409097600000000000,1.3191200494766235,
1409184000000000000,1.318019986152649,
1409270400000000000,1.3130600452423096,
1409529600000000000,1.312690019607544,
1409616000000000000,1.3131099939346313,
1409702400000000000,1.314869999885559,
1409788800000000000,1.2942099571228027,
1409875200000000000,1.2949299812316895,
1410134400000000000,1.289330005645752,
1410220800000000000,1.2935600280761719,
1410307200000000000,1.2915300130844116,
1410393600000000000,1.2922799587249756,
1410480000000000000,1.296280026435852,
1410739200000000000,1.2938599586486816,
1410825600000000000,1.2958300113677979,
1410912000000000000,1.2863600254058838,
1410998400000000000,1.292140007019043,
1411084800000000000,1.2827600240707397,
1411344000000000000,1.2847399711608887,
1411430400000000000,1.2845499515533447,
1411516800000000000,1.2778600454330444,
1411603200000000000,1.2748899459838867,
1411689600000000000,1.2681399583816528,
1411948800000000000,1.268380045890808,
1412035200000000000,1.2628799676895142,
1412121600000000000,1.2621099948883057,
1412208000000000000,1.2667100429534912,
1412294400000000000,1.2513799667358398,
1412553600000000000,1.2653199434280396,
1412640000000000000,1.2667499780654907,
1412726400000000000,1.273210048675537,
1412812800000000000,1.2689399719238281,
1412899200000000000,1.262760043144226,
1413158400000000000,1.2751100063323975,
1413244800000000000,1.265589952468872,
1413331200000000000,1.2835700511932373,
1413417600000000000,1.2806799411773682,
1413504000000000000,1.2759000062942505,
1413763200000000000,1.2798099517822266,
1413849600000000000,1.2714699506759644,
1413936000000000000,1.264680027961731,
1414022400000000000,1.2644200325012207,
1414108800000000000,1.266860008239746,
1414368000000000000,1.2696199417114258,
1414454400000000000,1.2732000350952148,
1414540800000000000,1.2635200023651123,
1414627200000000000,1.2611500024795532,
1414713600000000000,1.2522399425506592,
1414972800000000000,1.2480499744415283,
1415059200000000000,1.2544499635696411,
1415145600000000000,1.2483799457550049,
1415232000000000000,1.2373000383377075,
1415318400000000000,1.2453199625015259,
1415577600000000000,1.2419300079345703,
1415664000000000000,1.2473399639129639,
1415750400000000000,1.2437000274658203,
1415836800000000000,1.247480034828186,
1415923200000000000,1.25232994556427,
1416182400000000000,1.2447999715805054,
1416268800000000000,1.2534199953079224,
1416355200000000000,1.2552599906921387,
1416441600000000000,1.253730058670044,
1416528000000000000,1.2390799522399902,
1416787200000000000,1.2440299987792969,
1416873600000000000,1.2472399473190308,
1416960000000000000,1.2503999471664429,
1417046400000000000,1.2465399503707886,
1417132800000000000,1.244979977607727,
1417392000000000000,1.2467800378799438,
1417478400000000000,1.2381600141525269,
1417564800000000000,1.2309600114822388,
1417651200000000000,1.2376899719238281,
1417737600000000000,1.2280900478363037,
1417996800000000000,1.2315900325775146,
1418083200000000000,1.237280011177063,
1418169600000000000,1.244670033454895,
1418256000000000000,1.2409299612045288,
1418342400000000000,1.246000051498413,
1418601600000000000,1.243530035018921,
1418688000000000000,1.2509499788284302,
1418774400000000000,1.2340699434280396,
1418860800000000000,1.2285100221633911,
1418947200000000000,1.2226899862289429,
1419206400000000000,1.222830057144165,
1419292800000000000,1.2170900106430054,
1419379200000000000,1.2187800407409668,
1419552000000000000,1.2177599668502808,
1419811200000000000,1.2150399684906006,
1419897600000000000,1.2154200077056885,
1419984000000000000,1.2096600532531738,
1420070400000000000,1.209689974784851,
1420156800000000000,1.2000600099563599,
1420416000000000000,1.1930999755859375,
1420502400000000000,1.1888500452041626,
1420588800000000000,1.183750033378601,
1420675200000000000,1.1790599822998047,
1420761600000000000,1.1839699745178223,
1421020800000000000,1.1832300424575806,
1421107200000000000,1.1771399974822998,
1421193600000000000,1.1786999702453613,
1421280000000000000,1.1630899906158447,
1421366400000000000,1.1563899517059326,
1421625600000000000,1.1606600284576416,
1421712000000000000,1.1548700332641602,
1421798400000000000,1.1608099937438965,
1421884800000000000,1.1363799571990967,
1421971200000000000,1.1202499866485596,
1422230400000000000,1.1236200332641602,
1422316800000000000,1.1378799676895142,
1422403200000000000,1.1285300254821777,
1422489600000000000,1.1317399740219116,
1422576000000000000,1.1283999681472778,
1422835200000000000,1.133970022201538,
1422921600000000000,1.147760033607483,
1423008000000000000,1.1341700553894043,
1423094400000000000,1.1476099491119385,
1423180800000000000,1.1312999725341797,
1423440000000000000,1.132290005683899,
1423526400000000000,1.1318399906158447,
1423612800000000000,1.1331700086593628,
1423699200000000000,1.140120029449463,
1423785600000000000,1.138990044593811,
1424044800000000000,1.135259985923767,
1424131200000000000,1.1409900188446045,
1424217600000000000,1.1395699977874756,
1424304000000000000,1.1366699934005737,
1424390400000000000,1.1379799842834473,
1424649600000000000,1.1333199739456177,
1424736000000000000,1.1338000297546387,
1424822400000000000,1.1358799934387207,
1424908800000000000,1.1196199655532837,
1424995200000000000,1.1195100545883179,
1425254400000000000,1.1182299852371216,
1425340800000000000,1.1175199747085571,
1425427200000000000,1.1077100038528442,
1425513600000000000,1.1027400493621826,
1425600000000000000,1.0842499732971191,
1425859200000000000,1.0849599838256836,
1425945600000000000,1.0677599906921387,
1426032000000000000,1.0543700456619263,
1426118400000000000,1.0622999668121338,
1426204800000000000,1.049430012702942,
1426464000000000000,1.056589961051941,
1426550400000000000,1.0596100091934204,
1426636800000000000,1.0827200412750244,
1426723200000000000,1.0655800104141235,
1426809600000000000,1.0819799900054932,
1427068800000000000,1.094290018081665,
1427155200000000000,1.0917799472808838,
1427241600000000000,1.0970100164413452,
1427328000000000000,1.0872900485992432,
1427414400000000000,1.0885900259017944,
1427673600000000000,1.0831600427627563,
1427760000000000000,1.072950005531311,
1427846400000000000,1.0761899948120117,
1427932800000000000,1.0878499746322632,
1428019200000000000,1.0969500541687012,
1428278400000000000,1.0920900106430054,
1428364800000000000,1.0812599658966064,
1428451200000000000,1.0778900384902954,
1428537600000000000,1.0657199621200562,
1428624000000000000,1.0598900318145752,
1428883200000000000,1.056570053100586,
1428969600000000000,1.065310001373291,
1429056000000000000,1.068269968032837,
1429142400000000000,1.0759700536727905,
1429228800000000000,1.0805000066757202,
1429488000000000000,1.0736199617385864,
1429574400000000000,1.0734200477600098,
1429660800000000000,1.0723600387573242,
1429747200000000000,1.082260012626648,
1429833600000000000,1.0872199535369873,
1430092800000000000,1.08896005153656,
1430179200000000000,1.0979399681091309,
1430265600000000000,1.1126400232315063,
1430352000000000000,1.1222200393676758,
1430438400000000000,1.1195199489593506,
1430697600000000000,1.1145600080490112,
1430784000000000000,1.1183500289916992,
1430870400000000000,1.1344900131225586,
1430956800000000000,1.1264699697494507,
1431043200000000000,1.1208200454711914,
1431302400000000000,1.1153700351715088,
1431388800000000000,1.1211299896240234,
1431475200000000000,1.1352699995040894,
1431561600000000000,1.140779972076416,
1431648000000000000,1.1447299718856812,
1431907200000000000,1.1313400268554688,
1431993600000000000,1.114799976348877,
1432080000000000000,1.1091099977493286,
1432166400000000000,1.111009955406189,
1432252800000000000,1.1011199951171875,
1432512000000000000,1.0975199937820435,
1432598400000000000,1.0870599746704102,
1432684800000000000,1.0902700424194336,
1432771200000000000,1.0947200059890747,
1432857600000000000,1.0980600118637085,
1433116800000000000,1.0925099849700928,
1433203200000000000,1.1148799657821655,
1433289600000000000,1.1272799968719482,
1433376000000000000,1.1236399412155151,
1433462400000000000,1.111199975013733,
1433721600000000000,1.1289600133895874,
1433808000000000000,1.1280699968338013,
1433894400000000000,1.1322200298309326,
1433980800000000000,1.1256599426269531,
1434067200000000000,1.12663996219635,
1434326400000000000,1.1282700300216675,
1434412800000000000,1.1246000528335571,
1434499200000000000,1.1335500478744507,
1434585600000000000,1.1356799602508545,
1434672000000000000,1.134850025177002,
1434931200000000000,1.1339099407196045,
1435017600000000000,1.116629958152771,
1435104000000000000,1.1202800273895264,
1435190400000000000,1.1201900243759155,
1435276800000000000,1.1173399686813354,
1435536000000000000,1.123479962348938,
1435622400000000000,1.1140999794006348,
1435708800000000000,1.105139970779419,
1435795200000000000,1.1082199811935425,
1435881600000000000,1.111050009727478,
1436140800000000000,1.105430006980896,
1436227200000000000,1.1009000539779663,
1436313600000000000,1.1074700355529785,
1436400000000000000,1.1034799814224243,
1436486400000000000,1.1160900592803955,
1436745600000000000,1.1007299423217773,
1436832000000000000,1.1008199453353882,
1436918400000000000,1.0947699546813965,
1437004800000000000,1.0872100591659546,
1437091200000000000,1.0827900171279907,
1437350400000000000,1.0823400020599365,
1437436800000000000,1.0934300422668457,
1437523200000000000,1.09266996383667,
1437609600000000000,1.0982500314712524,
1437696000000000000,1.0981700420379639,
1437955200000000000,1.1086699962615967,
1438041600000000000,1.105780005455017,
1438128000000000000,1.0982400178909302,
1438214400000000000,1.0930500030517578,
1438300800000000000,1.0982600450515747,
1438560000000000000,1.0948599576950073,
1438646400000000000,1.0880199670791626,
1438732800000000000,1.090459942817688,
1438819200000000000,1.0923899412155151,
1438905600000000000,1.0964800119400024,
1439164800000000000,1.1017299890518188,
1439251200000000000,1.1039999723434448,
1439337600000000000,1.1158599853515625,
1439424000000000000,1.114799976348877,
1439510400000000000,1.1109199523925781,
1439769600000000000,1.107740044593811,
1439856000000000000,1.101989984512329,
1439942400000000000,1.1118700504302979,
1440028800000000000,1.1240500211715698,
1440115200000000000,1.1382499933242798,
1440374400000000000,1.1618200540542603,
1440460800000000000,1.151479959487915,
1440547200000000000,1.1311999559402466,
1440633600000000000,1.1244499683380127,
1440720000000000000,1.1183099746704102,
1440979200000000000,1.1209100484848022,
1441065600000000000,1.1313400268554688,
1441152000000000000,1.12253999710083,
1441238400000000000,1.1121599674224854,
1441324800000000000,1.114989995956421,
1441584000000000000,1.116819977760315,
1441670400000000000,1.1201000213623047,
1441756800000000000,1.1205500364303589,
1441843200000000000,1.1277899742126465,
1441929600000000000,1.1334799528121948,
1442188800000000000,1.1314799785614014,
1442275200000000000,1.126729965209961,
1442361600000000000,1.128849983215332,
1442448000000000000,1.143280029296875,
1442534400000000000,1.1298999786376953,
1442793600000000000,1.1188100576400757,
1442880000000000000,1.1118700504302979,
1442966400000000000,1.118399977684021,
1443052800000000000,1.1230599880218506,
1443139200000000000,1.1195000410079956,
1443398400000000000,1.1242899894714355,
1443484800000000000,1.1247700452804565,
1443571200000000000,1.1174399852752686,
1443657600000000000,1.1193000078201294,
1443744000000000000,1.1217399835586548,
1444003200000000000,1.118649959564209,
1444089600000000000,1.1270699501037598,
1444176000000000000,1.123579978942871,
1444262400000000000,1.1274399757385254,
1444348800000000000,1.1355299949645996,
1444608000000000000,1.1356600522994995,
1444694400000000000,1.1377300024032593,
1444780800000000000,1.1472699642181396,
1444867200000000000,1.1382399797439575,
1444953600000000000,1.1351799964904785,
1445212800000000000,1.1325700283050537,
1445299200000000000,1.1343300342559814,
1445385600000000000,1.13372004032135,
1445472000000000000,1.1107200384140015,
1445558400000000000,1.1015199422836304,
1445817600000000000,1.1051299571990967,
1445904000000000000,1.104509949684143,
1445990400000000000,1.092560052871704,
1446076800000000000,1.0985000133514404,
1446163200000000000,1.100450038909912,
1446422400000000000,1.101449966430664,
1446508800000000000,1.0961300134658813,
1446595200000000000,1.0863399505615234,
1446681600000000000,1.0882699489593506,
1446768000000000000,1.073799967765808,
1447027200000000000,1.0750499963760376,
1447113600000000000,1.0722299814224243,
1447200000000000000,1.0741300582885742,
1447286400000000000,1.0811899900436401,
1447372800000000000,1.0768500566482544,
1447632000000000000,1.0684700012207031,
1447718400000000000,1.0639699697494507,
1447804800000000000,1.065750002861023,
1447891200000000000,1.0732300281524658,
1447977600000000000,1.0643199682235718,
1448236800000000000,1.0634900331497192,
1448323200000000000,1.064170002937317,
1448409600000000000,1.0622800588607788,
1448496000000000000,1.060829997062683,
1448582400000000000,1.0589799880981445,
1448841600000000000,1.0563499927520752,
1448928000000000000,1.0630300045013428,
1449014400000000000,1.061329960823059,
1449100800000000000,1.0938299894332886,
1449187200000000000,1.08774995803833,
1449446400000000000,1.0835599899291992,
1449532800000000000,1.089020013809204,
1449619200000000000,1.1023499965667725,
1449705600000000000,1.0939300060272217,
1449792000000000000,1.0977799892425537,
1450051200000000000,1.0989700555801392,
1450137600000000000,1.0923199653625488,
1450224000000000000,1.0910099744796753,
1450310400000000000,1.0822299718856812,
1450396800000000000,1.087149977684021,
1450656000000000000,1.09128999710083,
1450742400000000000,1.0955300331115723,
1450828800000000000,1.0908499956130981,
1450915200000000000,1.0962400436401367,
1451260800000000000,1.0964299440383911,
1451347200000000000,1.0918400287628174,
1451433600000000000,1.0930900573730469,
1451520000000000000,1.0867799520492554,
1451865600000000000,1.082919955253601,
1451952000000000000,1.0747300386428833,
1452038400000000000,1.077929973602295,
1452124800000000000,1.0930700302124023,
1452211200000000000,1.0923000574111938,
1452470400000000000,1.0857199430465698,
1452556800000000000,1.0855900049209595,
1452643200000000000,1.0875400304794312,
1452729600000000000,1.0863399505615234,
1452816000000000000,1.09142005443573,
1453075200000000000,1.0891599655151367,
1453161600000000000,1.0905400514602661,
1453248000000000000,1.0888400077819824,
1453334400000000000,1.0872299671173096,
1453420800000000000,1.0793800354003906,
1453680000000000000,1.0847599506378174,
1453766400000000000,1.086840033531189,
1453852800000000000,1.089110016822815,
1453939200000000000,1.094059944152832,
1454025600000000000,1.0828399658203125,
1454284800000000000,1.0887199640274048,
1454371200000000000,1.0916999578475952,
1454457600000000000,1.1102999448776245,
1454544000000000000,1.1207499504089355,
1454630400000000000,1.1149400472640991,
1454889600000000000,1.119189977645874,
1454976000000000000,1.1291699409484863,
1455062400000000000,1.1289900541305542,
1455148800000000000,1.132159948348999,
1455235200000000000,1.1253299713134766,
1455494400000000000,1.1152600049972534,
1455580800000000000,1.1141999959945679,
1455667200000000000,1.112630009651184,
1455753600000000000,1.1104899644851685,
1455840000000000000,1.1128000020980835,
1456099200000000000,1.1027799844741821,
1456185600000000000,1.1017600297927856,
1456272000000000000,1.1011699438095093,
1456358400000000000,1.101639986038208,
1456444800000000000,1.0933799743652344,
1456704000000000000,1.0871399641036987,
1456790400000000000,1.0865999460220337,
1456876800000000000,1.0867400169372559,
1456963200000000000,1.09552001953125,
1457049600000000000,1.1005100011825562,
1457308800000000000,1.101199984550476,
1457395200000000000,1.100909948348999,
1457481600000000000,1.0997400283813477,
1457568000000000000,1.117609977722168,
1457654400000000000,1.1151800155639648,
1457913600000000000,1.1100200414657593,
1458000000000000000,1.110450029373169,
1458086400000000000,1.1210600137710571,
1458172800000000000,1.1313199996948242,
1458259200000000000,1.1272900104522705,
1458518400000000000,1.1237599849700928,
1458604800000000000,1.1213699579238892,
1458691200000000000,1.1179399490356445,
1458777600000000000,1.1177599430084229,
1458864000000000000,1.1162999868392944,
1459123200000000000,1.1195100545883179,
1459209600000000000,1.1288399696350098,
1459296000000000000,1.1336599588394165,
1459382400000000000,1.137850046157837,
1459468800000000000,1.1387200355529785,
1459728000000000000,1.1388700008392334,
1459814400000000000,1.138219952583313,
1459900800000000000,1.1397199630737305,
1459987200000000000,1.1376399993896484,
1460073600000000000,1.139549970626831,
1460332800000000000,1.1405199766159058,
1460419200000000000,1.138319969177246,
1460505600000000000,1.1272499561309814,
1460592000000000000,1.1266900300979614,
1460678400000000000,1.1279799938201904,
1460937600000000000,1.1312299966812134,
1461024000000000000,1.1356799602508545,
1461110400000000000,1.1295000314712524,
1461196800000000000,1.1286300420761108,
1461283200000000000,1.1215100288391113,
1461542400000000000,1.1266000270843506,
1461628800000000000,1.1294599771499634,
1461715200000000000,1.1319400072097778,
1461801600000000000,1.135040044784546,
1461888000000000000,1.1443599462509155,
1462147200000000000,1.1533199548721313,
1462233600000000000,1.1496299505233765,
1462320000000000000,1.1486200094223022,
1462406400000000000,1.1404900550842285,
1462492800000000000,1.140339970588684,
1462752000000000000,1.1383299827575684,
1462838400000000000,1.1371099948883057,
1462924800000000000,1.1425800323486328,
1463011200000000000,1.1376099586486816,
1463097600000000000,1.1304500102996826,
1463356800000000000,1.131909966468811,
1463443200000000000,1.1312400102615356,
1463529600000000000,1.1215800046920776,
1463616000000000000,1.1202199459075928,
1463702400000000000,1.1222200393676758,
1463961600000000000,1.1219899654388428,
1464048000000000000,1.1140300035476685,
1464134400000000000,1.1153700351715088,
1464220800000000000,1.119320034980774,
1464307200000000000,1.1110299825668335,
1464566400000000000,1.1136399507522583,
1464652800000000000,1.1130000352859497,
1464739200000000000,1.1187900304794312,
1464825600000000000,1.114959955215454,
1464912000000000000,1.1366000175476074,
1465171200000000000,1.1353299617767334,
1465257600000000000,1.1356099843978882,
1465344000000000000,1.1394200325012207,
1465430400000000000,1.131410002708435,
1465516800000000000,1.1249099969863892,
1465776000000000000,1.1290199756622314,
1465862400000000000,1.1206200122833252,
1465948800000000000,1.1258800029754639,
1466035200000000000,1.1223599910736084,
1466121600000000000,1.1274100542068481,
1466380800000000000,1.1312299966812134,
1466467200000000000,1.124060034751892,
1466553600000000000,1.1295100450515747,
1466640000000000000,1.137719988822937,
1466726400000000000,1.1084699630737305,
1466985600000000000,1.102489948272705,
1467072000000000000,1.1063100099563599,
1467158400000000000,1.1123000383377075,
1467244800000000000,1.1105200052261353,
1467331200000000000,1.1128300428390503,
1467590400000000000,1.1153000593185425,
1467676800000000000,1.1074800491333008,
1467763200000000000,1.1099499464035034,
1467849600000000000,1.1060999631881714,
1467936000000000000,1.1054600477218628,
1468195200000000000,1.1056300401687622,
1468281600000000000,1.1059900522232056,
1468368000000000000,1.1089099645614624,
1468454400000000000,1.1117099523544312,
1468540800000000000,1.1036499738693237,
1468800000000000000,1.1074800491333008,
1468886400000000000,1.1020100116729736,
1468972800000000000,1.101330041885376,
1469059200000000000,1.1023399829864502,
1469145600000000000,1.0971699953079224,
1469404800000000000,1.0994600057601929,
1469491200000000000,1.0986100435256958,
1469577600000000000,1.105780005455017,
1469664000000000000,1.107509970664978,
1469750400000000000,1.1176799535751343,
1470009600000000000,1.1160800457000732,
1470096000000000000,1.1221100091934204,
1470182400000000000,1.1148699522018433,
1470268800000000000,1.1127699613571167,
1470355200000000000,1.1084699630737305,
1470614400000000000,1.1087599992752075,
1470700800000000000,1.1116000413894653,
1470787200000000000,1.1175600290298462,
1470873600000000000,1.113700032234192,
1470960000000000000,1.1165000200271606,
1471219200000000000,1.118280053138733,
1471305600000000000,1.1277799606323242,
1471392000000000000,1.1287800073623657,
1471478400000000000,1.1352200508117676,
1471564800000000000,1.1324299573898315,
1471824000000000000,1.1319700479507446,
1471910400000000000,1.1304700374603271,
1471996800000000000,1.1263099908828735,
1472083200000000000,1.1283799409866333,
1472169600000000000,1.1191600561141968,
1472428800000000000,1.1188000440597534,
1472515200000000000,1.1141899824142456,
