2011.06.23,00:00,1.43540,1.43559,1.41256,1.42541,112571
2011.06.24,00:00,1.42543,1.43060,1.41410,1.41875,109029
2011.06.27,00:00,1.41916,1.42935,1.41021,1.42853,98293
2011.06.28,00:00,1.42855,1.43966,1.42363,1.43694,108457
2011.06.29,00:00,1.43692,1.44477,1.43266,1.44334,109064
2011.06.30,00:00,1.44335,1.45377,1.44252,1.45005,97572
2011.07.01,00:00,1.44999,1.45516,1.44363,1.45241,95264
2011.07.04,00:00,1.45342,1.45769,1.44951,1.45373,63712
2011.07.05,00:00,1.45374,1.45525,1.43956,1.44273,91254
2011.07.06,00:00,1.44271,1.44656,1.42862,1.43178,96351
2011.07.07,00:00,1.43181,1.43741,1.42201,1.43617,99240
2011.07.08,00:00,1.43618,1.43680,1.42046,1.42626,102173
2011.07.11,00:00,1.42038,1.42269,1.39857,1.40276,116744
2011.07.12,00:00,1.40277,1.40607,1.38363,1.39746,162861
2011.07.13,00:00,1.39745,1.41919,1.39493,1.41659,131516
2011.07.14,00:00,1.41666,1.42814,1.41150,1.41410,135447
2011.07.15,00:00,1.41407,1.41982,1.40915,1.41544,109625
2011.07.18,00:00,1.41110,1.41334,1.40136,1.41109,106738
2011.07.19,00:00,1.41106,1.42168,1.40678,1.41542,112357
2011.07.20,00:00,1.41540,1.42388,1.41326,1.42140,99001
2011.07.21,00:00,1.42127,1.44327,1.41384,1.44230,126934
2011.07.22,00:00,1.44232,1.44368,1.43236,1.43562,97884
2011.07.25,00:00,1.43865,1.44154,1.43245,1.43758,92379
2011.07.26,00:00,1.43759,1.45245,1.43565,1.45084,103930
2011.07.27,00:00,1.45090,1.45353,1.43385,1.43674,104621
2011.07.28,00:00,1.43671,1.43998,1.42536,1.43322,106353
2011.07.29,00:00,1.43319,1.44123,1.42291,1.43955,117152
2011.08.01,00:00,1.43806,1.44527,1.41844,1.42487,114269
2011.08.02,00:00,1.42489,1.42823,1.41501,1.42015,129341
2011.08.03,00:00,1.42016,1.43441,1.41424,1.43215,132404
2011.08.04,00:00,1.43214,1.43707,1.40880,1.40894,144714
2011.08.05,00:00,1.40900,1.42969,1.40546,1.42804,156416
2011.08.08,00:00,1.44213,1.44290,1.41291,1.41763,158226
2011.08.09,00:00,1.41765,1.43753,1.41518,1.43737,173516
2011.08.10,00:00,1.43738,1.44010,1.41612,1.41761,142007
2011.08.11,00:00,1.41760,1.42935,1.41025,1.42385,154025
2011.08.12,00:00,1.42387,1.42908,1.41488,1.42462,116141
2011.08.15,00:00,1.42664,1.44763,1.42506,1.44427,105388
2011.08.16,00:00,1.44432,1.44715,1.43536,1.44056,124885
2011.08.17,00:00,1.44057,1.45166,1.43244,1.44244,123970
2011.08.18,00:00,1.44246,1.44515,1.42707,1.43315,131017
2011.08.19,00:00,1.43311,1.44520,1.42577,1.43948,137830
2011.08.22,00:00,1.43784,1.44337,1.43455,1.43571,105505
2011.08.23,00:00,1.43570,1.44996,1.43528,1.44397,122882
2011.08.24,00:00,1.44399,1.44807,1.43785,1.44126,115635
2011.08.25,00:00,1.44128,1.44741,1.43275,1.43773,124126
2011.08.26,00:00,1.43772,1.45010,1.43282,1.44976,124327
2011.08.29,00:00,1.44979,1.45483,1.44653,1.45095,96242
2011.08.30,00:00,1.45093,1.45324,1.43840,1.44400,114256
2011.08.31,00:00,1.44406,1.44684,1.43581,1.43677,103529
2011.09.01,00:00,1.43678,1.43843,1.42259,1.42573,103425
2011.09.02,00:00,1.42575,1.42871,1.41835,1.42037,100141
2011.09.05,00:00,1.41615,1.41724,1.40601,1.40960,83426
2011.09.06,00:00,1.40958,1.42829,1.39720,1.39960,132051
2011.09.07,00:00,1.39959,1.41488,1.39916,1.40969,105447
2011.09.08,00:00,1.40970,1.40979,1.38713,1.38804,109516
2011.09.09,00:00,1.38809,1.39357,1.36263,1.36553,158993
2011.09.12,00:00,1.35860,1.36940,1.34943,1.36769,186464
2011.09.13,00:00,1.36770,1.37384,1.35575,1.36769,170849
2011.09.14,00:00,1.36765,1.37821,1.35909,1.37534,165895
2011.09.15,00:00,1.37536,1.39361,1.37028,1.38757,149716
2011.09.16,00:00,1.38758,1.38921,1.37524,1.37927,100666
2011.09.19,00:00,1.36919,1.37204,1.35857,1.36820,187094
2011.09.20,00:00,1.36839,1.37445,1.35925,1.36991,213732
2011.09.21,00:00,1.37012,1.37967,1.35617,1.35711,141970
2011.09.22,00:00,1.35709,1.35996,1.33839,1.34633,167114
2011.09.23,00:00,1.34608,1.35663,1.34181,1.34967,173828
2011.09.26,00:00,1.35206,1.35492,1.33616,1.35325,247268
2011.09.27,00:00,1.35319,1.36676,1.34791,1.35846,147518
2011.09.28,00:00,1.35801,1.36894,1.35321,1.35416,137746
2011.09.29,00:00,1.35411,1.36785,1.35189,1.35956,142206
2011.09.30,00:00,1.35953,1.36003,1.33827,1.33855,134257
2011.10.03,00:00,1.33434,1.33806,1.31656,1.31746,151143
2011.10.04,00:00,1.31751,1.33678,1.31449,1.33480,187306
2011.10.05,00:00,1.33478,1.33830,1.32597,1.33468,173510
2011.10.06,00:00,1.33467,1.34499,1.32412,1.34360,169452
2011.10.07,00:00,1.34359,1.35240,1.33603,1.33754,147743
2011.10.10,00:00,1.33846,1.36980,1.33773,1.36410,133874
2011.10.11,00:00,1.36414,1.36829,1.35645,1.36380,164930
2011.10.12,00:00,1.36400,1.38330,1.35821,1.37903,226833
2011.10.13,00:00,1.37904,1.38256,1.36852,1.37766,180369
2011.10.14,00:00,1.37761,1.38935,1.37226,1.38803,165756
2011.10.17,00:00,1.38628,1.39136,1.37252,1.37362,162861
2011.10.18,00:00,1.37361,1.38165,1.36520,1.37509,198852
2011.10.19,00:00,1.37508,1.38685,1.37245,1.37592,190539
2011.10.20,00:00,1.37591,1.38423,1.36559,1.37790,207522
2011.10.21,00:00,1.37788,1.39001,1.37036,1.38932,167706
2011.10.24,00:00,1.38400,1.39557,1.38216,1.39280,172197
2011.10.25,00:00,1.39278,1.39600,1.38487,1.39059,182975
2011.10.26,00:00,1.39062,1.39749,1.37976,1.39058,183799
2011.10.27,00:00,1.39049,1.42471,1.38634,1.41875,205156
2011.10.28,00:00,1.41874,1.41999,1.41333,1.41478,157468
2011.10.31,00:00,1.41463,1.41705,1.38281,1.38587,163643
2011.11.01,00:00,1.38589,1.38706,1.36072,1.36954,220889
2011.11.02,00:00,1.36955,1.38280,1.36362,1.37467,205518
2011.11.03,00:00,1.37468,1.38545,1.36558,1.38128,222034
2011.11.04,00:00,1.38127,1.38683,1.37105,1.37882,182040
2011.11.07,00:00,1.38210,1.38296,1.36812,1.37748,163481
2011.11.08,00:00,1.37749,1.38468,1.37244,1.38321,159376
2011.11.09,00:00,1.38322,1.38585,1.35226,1.35408,205521
2011.11.10,00:00,1.35409,1.36526,1.34838,1.36027,194298
2011.11.11,00:00,1.36037,1.37944,1.35776,1.37472,160936
2011.11.14,00:00,1.38004,1.38012,1.35912,1.36316,165123
2011.11.15,00:00,1.36315,1.36399,1.34957,1.35377,182846
2011.11.16,00:00,1.35381,1.35565,1.34281,1.34623,204792
2011.11.17,00:00,1.34619,1.35394,1.34204,1.34567,223636
2011.11.18,00:00,1.34560,1.36137,1.34463,1.35225,200505
2011.11.21,00:00,1.35101,1.35403,1.34294,1.34878,177469
2011.11.22,00:00,1.34875,1.35683,1.34684,1.35040,175297
2011.11.23,00:00,1.35035,1.35304,1.33193,1.33416,194197
2011.11.24,00:00,1.33403,1.34114,1.33154,1.33451,135603
2011.11.25,00:00,1.33454,1.33510,1.32117,1.32383,166958
2011.11.28,00:00,1.33137,1.33982,1.32723,1.33178,179643
2011.11.29,00:00,1.33184,1.34416,1.32851,1.33141,178503
2011.11.30,00:00,1.33146,1.35325,1.32587,1.34443,189007
2011.12.01,00:00,1.34447,1.35205,1.34166,1.34600,169142
2011.12.02,00:00,1.34602,1.35467,1.33620,1.33921,135888
2011.12.05,00:00,1.34136,1.34856,1.33741,1.33982,141935
2011.12.06,00:00,1.33997,1.34272,1.33326,1.33991,153686
2011.12.07,00:00,1.34000,1.34527,1.33503,1.34102,154911
2011.12.08,00:00,1.34105,1.34589,1.32884,1.33393,163956
2011.12.09,00:00,1.33394,1.34332,1.32808,1.33844,169484
2011.12.12,00:00,1.33761,1.33788,1.31616,1.31857,155156
2011.12.13,00:00,1.31861,1.32363,1.30069,1.30348,171901
2011.12.14,00:00,1.30342,1.30638,1.29452,1.29815,175889
2011.12.15,00:00,1.29812,1.30496,1.29566,1.30145,159692
2011.12.16,00:00,1.30146,1.30836,1.29945,1.30417,138283
2011.12.19,00:00,1.30378,1.30425,1.29821,1.29969,121192
2011.12.20,00:00,1.29968,1.31310,1.29926,1.30800,117225
2011.12.21,00:00,1.30802,1.31980,1.30246,1.30453,149514
2011.12.22,00:00,1.30457,1.31183,1.30164,1.30488,121274
2011.12.23,00:00,1.30488,1.30958,1.30250,1.30404,87645
2011.12.26,00:00,1.30398,1.30811,1.30271,1.30559,11693
2011.12.27,00:00,1.30558,1.30823,1.30415,1.30689,52494
2011.12.28,00:00,1.30686,1.30791,1.29110,1.29397,84883
2011.12.29,00:00,1.29391,1.29640,1.28575,1.29595,121638
2011.12.30,00:00,1.29597,1.29981,1.29032,1.29400,101517
2012.01.02,00:00,1.29361,1.29703,1.29167,1.29322,19306
2012.01.03,00:00,1.29323,1.30759,1.29311,1.30482,114212
2012.01.04,00:00,1.30489,1.30722,1.28966,1.29415,118439
2012.01.05,00:00,1.29410,1.29449,1.27694,1.27869,154337
2012.01.06,00:00,1.27867,1.28120,1.26967,1.27179,123118
2012.01.09,00:00,1.26939,1.27848,1.26646,1.27635,129012
2012.01.10,00:00,1.27634,1.28171,1.27424,1.27759,133367
2012.01.11,00:00,1.27762,1.27895,1.26614,1.27049,156522
2012.01.12,00:00,1.27050,1.28442,1.26989,1.28124,173709
2012.01.13,00:00,1.28126,1.28779,1.26238,1.26788,181327
2012.01.16,00:00,1.26342,1.26870,1.26251,1.26650,121228
2012.01.17,00:00,1.26652,1.28079,1.26476,1.27344,155438
2012.01.18,00:00,1.27349,1.28662,1.27330,1.28619,164974
2012.01.19,00:00,1.28617,1.29694,1.28385,1.29664,160919
2012.01.20,00:00,1.29666,1.29852,1.28861,1.29296,129473
2012.01.23,00:00,1.28779,1.30523,1.28741,1.30125,131071
2012.01.24,00:00,1.30138,1.30613,1.29525,1.30340,125892
2012.01.25,00:00,1.30339,1.31199,1.29298,1.31045,125085
2012.01.26,00:00,1.31047,1.31840,1.30896,1.31069,114918
2012.01.27,00:00,1.31070,1.32324,1.30771,1.32178,125064
2012.01.30,00:00,1.32224,1.32252,1.30760,1.31419,126006
2012.01.31,00:00,1.31418,1.32132,1.30415,1.30815,145460
2012.02.01,00:00,1.30812,1.32177,1.30254,1.31579,136260
2012.02.02,00:00,1.31578,1.31957,1.30850,1.31422,126060
2012.02.03,00:00,1.31431,1.32021,1.30655,1.31550,97659
2012.02.06,00:00,1.31163,1.31409,1.30270,1.31293,97260
2012.02.07,00:00,1.31287,1.32696,1.30887,1.32596,107077
2012.02.08,00:00,1.32599,1.32879,1.32207,1.32594,103234
2012.02.09,00:00,1.32594,1.33209,1.32146,1.32847,111700
2012.02.10,00:00,1.32847,1.32902,1.31548,1.31963,95595
2012.02.13,00:00,1.32076,1.32835,1.31855,1.31855,89054
2012.02.14,00:00,1.31859,1.32154,1.30795,1.31323,103029
2012.02.15,00:00,1.31331,1.31901,1.30432,1.30647,123229
2012.02.16,00:00,1.30648,1.31578,1.29739,1.31283,147757
2012.02.17,00:00,1.31294,1.31973,1.31149,1.31395,104666
2012.02.20,00:00,1.31794,1.32764,1.31718,1.32409,79796
2012.02.21,00:00,1.32414,1.32925,1.31863,1.32339,131247
2012.02.22,00:00,1.32341,1.32662,1.32109,1.32479,103104
2012.02.23,00:00,1.32482,1.33765,1.32306,1.33700,111228
2012.02.24,00:00,1.33699,1.34860,1.33563,1.34487,105426
2012.02.27,00:00,1.34599,1.34769,1.33658,1.33960,121273
2012.02.28,00:00,1.33958,1.34701,1.33888,1.34558,124956
2012.02.29,00:00,1.34557,1.34848,1.33139,1.33225,137584
2012.03.01,00:00,1.33226,1.33554,1.32816,1.33089,129765
2012.03.02,00:00,1.33090,1.33319,1.31863,1.31981,114194
2012.03.05,00:00,1.31900,1.32407,1.31596,1.32155,104966
2012.03.06,00:00,1.32154,1.32251,1.31026,1.31116,115444
2012.03.07,00:00,1.31113,1.31639,1.30958,1.31475,105445
2012.03.08,00:00,1.31476,1.32903,1.31339,1.32732,110088
